person_id;household_id;activity_index;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
3023;3023;2;1;2;home;45165.0;48165.0;False;False
3023;3023;3;2;3;education;48765.0;62565.0;False;False
3023;3023;4;3;-1;home;63165.0;;False;True
3073;3073;0;-1;0;education;;74709.0;True;False
3073;3073;1;0;-1;home;85449.0;;False;True
3082;3082;0;-1;0;home;;27893.0;True;False
3082;3082;1;0;1;education;28853.0;59753.0;False;False
3082;3082;2;1;-1;home;62453.0;;False;True
3099;3099;0;-1;0;home;;29457.0;True;False
3099;3099;1;0;1;education;29757.0;58737.0;False;False
3099;3099;2;1;2;home;58977.0;61857.0;False;False
3099;3099;3;2;3;leisure;63057.0;63057.0;False;False
3099;3099;4;3;-1;home;64257.0;;False;True
3109;3109;0;-1;0;home;;30246.0;True;False
3109;3109;1;0;1;education;30846.0;46446.0;False;False
3109;3109;2;1;2;home;47046.0;50346.0;False;False
3109;3109;3;2;3;education;50946.0;59406.0;False;False
3109;3109;4;3;4;other;61206.0;61446.0;False;False
3109;3109;5;4;5;education;61746.0;69846.0;False;False
3109;3109;6;5;-1;home;70446.0;;False;True
3139;3139;0;-1;0;home;;29364.0;True;False
3139;3139;1;0;1;education;29544.0;45744.0;False;False
3139;3139;2;1;2;home;47244.0;63744.0;False;False
3139;3139;3;2;3;leisure;64044.0;67344.0;False;False
3139;3139;4;3;4;home;67644.0;70944.0;False;False
3139;3139;5;4;5;leisure;71244.0;74544.0;False;False
3139;3139;6;5;-1;home;74844.0;;False;True
3190;3190;0;-1;0;home;;32016.0;True;False
3190;3190;1;0;1;education;32316.0;44016.0;False;False
3190;3190;2;1;2;home;44316.0;48216.0;False;False
3190;3190;3;2;3;education;48516.0;60516.0;False;False
3190;3190;4;3;-1;home;60816.0;;False;True
3197;3197;0;-1;0;home;;31140.0;True;False
3197;3197;1;0;1;education;31440.0;60840.0;False;False
3197;3197;2;1;2;home;61140.0;64440.0;False;False
3197;3197;3;2;3;shop;64740.0;64800.0;False;False
3197;3197;4;3;-1;home;65040.0;;False;True
3216;3216;0;-1;0;home;;30405.0;True;False
3216;3216;1;0;1;education;31605.0;63405.0;False;False
3216;3216;2;1;-1;home;65205.0;;False;True
3242;3242;0;-1;0;home;;31857.0;True;False
3242;3242;1;0;1;education;32157.0;45417.0;False;False
3242;3242;2;1;2;home;45717.0;48537.0;False;False
3242;3242;3;2;3;education;48837.0;59877.0;False;False
3242;3242;4;3;-1;home;60237.0;;False;True
3250;3250;0;-1;0;home;;29248.0;True;False
3250;3250;1;0;1;education;29368.0;40948.0;False;False
3250;3250;2;1;2;home;41068.0;47248.0;False;False
3250;3250;3;2;3;education;47368.0;58948.0;False;False
3250;3250;4;3;4;home;59068.0;59248.0;False;False
3250;3250;5;4;5;other;59848.0;61048.0;False;False
3250;3250;6;5;-1;home;61648.0;;False;True
3256;3256;0;-1;0;home;;27545.0;True;False
3256;3256;1;0;1;education;27845.0;55145.0;False;False
3256;3256;2;1;-1;home;56345.0;;False;True
3270;3270;0;-1;0;home;;54907.0;True;False
3270;3270;1;0;1;other;55207.0;55507.0;False;False
3270;3270;2;1;2;home;55807.0;59707.0;False;False
3270;3270;3;2;3;shop;61507.0;65707.0;False;False
3270;3270;4;3;-1;home;66607.0;;False;True
3281;3281;0;-1;0;home;;32367.0;True;False
3281;3281;1;0;1;education;32967.0;43767.0;False;False
3281;3281;2;1;2;home;44367.0;49767.0;False;False
3281;3281;3;2;3;education;50967.0;62067.0;False;False
3281;3281;4;3;-1;home;63267.0;;False;True
3317;3317;0;-1;0;home;;31764.0;True;False
3317;3317;1;0;1;other;33264.0;35664.0;False;False
3317;3317;2;1;2;shop;36264.0;39864.0;False;False
3317;3317;3;2;3;home;40464.0;52464.0;False;False
3317;3317;4;3;4;other;53364.0;54264.0;False;False
3317;3317;5;4;-1;home;55164.0;;False;True
3320;3320;0;-1;0;home;;37998.0;True;False
3320;3320;1;0;1;shop;38298.0;39798.0;False;False
3320;3320;2;1;2;home;40098.0;48798.0;False;False
3320;3320;3;2;3;leisure;49098.0;52398.0;False;False
3320;3320;4;3;4;home;52698.0;57798.0;False;False
3320;3320;5;4;5;leisure;58098.0;64998.0;False;False
3320;3320;6;5;6;shop;65478.0;65598.0;False;False
3320;3320;7;6;7;shop;65778.0;65898.0;False;False
3320;3320;8;7;-1;home;66078.0;;False;True
3357;3357;0;-1;0;home;;44364.0;True;False
3357;3357;1;0;1;leisure;45264.0;47064.0;False;False
3357;3357;2;1;2;other;48864.0;49764.0;False;False
3357;3357;3;2;3;leisure;50964.0;64164.0;False;False
3357;3357;4;3;4;leisure;65964.0;66564.0;False;False
3357;3357;5;4;-1;home;68364.0;;False;True
3363;3363;0;-1;0;home;;30926.0;True;False
3363;3363;1;0;1;other;31526.0;31826.0;False;False
3363;3363;2;1;2;home;32426.0;45326.0;False;False
3363;3363;3;2;3;education;47126.0;57926.0;False;False
3363;3363;4;3;-1;home;59726.0;;False;True
3367;3367;0;-1;0;home;;33074.0;True;False
3367;3367;1;0;1;education;33374.0;61274.0;False;False
3367;3367;2;1;-1;home;61574.0;;False;True
3374;3374;0;-1;0;home;;28633.0;True;False
3374;3374;1;0;1;shop;28933.0;29053.0;False;False
3374;3374;2;1;2;education;29113.0;60433.0;False;False
3374;3374;3;2;-1;home;60733.0;;False;True
3394;3394;0;-1;0;home;;25223.0;True;False
3394;3394;1;0;1;education;26123.0;57323.0;False;False
3394;3394;2;1;-1;home;59123.0;;False;True
3425;3425;0;-1;0;home;;30182.0;True;False
3425;3425;1;0;1;education;30782.0;63482.0;False;False
3425;3425;2;1;-1;home;64082.0;;False;True
3484;3484;0;-1;0;home;;31481.0;True;False
3484;3484;1;0;1;education;31781.0;62081.0;False;False
3484;3484;2;1;-1;home;62681.0;;False;True
3520;3520;0;-1;0;home;;25246.0;True;False
3520;3520;1;0;1;education;27346.0;30946.0;False;False
3520;3520;2;1;2;leisure;35146.0;60346.0;False;False
3520;3520;3;2;-1;home;63946.0;;False;True
3592;3592;0;-1;0;home;;29343.0;True;False
3592;3592;1;0;1;education;29943.0;40743.0;False;False
3592;3592;2;1;2;home;41043.0;47343.0;False;False
3592;3592;3;2;3;education;47943.0;58743.0;False;False
3592;3592;4;3;4;home;59043.0;63243.0;False;False
3592;3592;5;4;5;shop;64143.0;65943.0;False;False
3592;3592;6;5;-1;home;66843.0;;False;True
3632;3632;0;-1;0;home;;30666.0;True;False
3632;3632;1;0;1;education;31206.0;59646.0;False;False
3632;3632;2;1;2;other;60966.0;61146.0;False;False
3632;3632;3;2;-1;home;61446.0;;False;True
3660;3660;0;-1;0;home;;28234.0;True;False
3660;3660;1;0;1;education;28354.0;39934.0;False;False
3660;3660;2;1;2;home;40054.0;46234.0;False;False
3660;3660;3;2;3;education;46354.0;57934.0;False;False
3660;3660;4;3;4;home;58054.0;58234.0;False;False
3660;3660;5;4;5;other;58834.0;60034.0;False;False
3660;3660;6;5;-1;home;60634.0;;False;True
3667;3667;0;-1;0;home;;31442.0;True;False
3667;3667;1;0;1;education;31742.0;42842.0;False;False
3667;3667;2;1;2;home;43142.0;50942.0;False;False
3667;3667;3;2;3;education;51242.0;59042.0;False;False
3667;3667;4;3;-1;home;59342.0;;False;True
3668;3668;0;-1;0;home;;33218.0;True;False
3668;3668;1;0;1;education;33398.0;64718.0;False;False
3668;3668;2;1;-1;home;65318.0;;False;True
3689;3689;0;-1;0;home;;31705.0;True;False
3689;3689;1;0;1;education;32305.0;43705.0;False;False
3689;3689;2;1;2;home;44005.0;47905.0;False;False
3689;3689;3;2;3;education;48205.0;57805.0;False;False
3689;3689;4;3;4;other;58705.0;62305.0;False;False
3689;3689;5;4;-1;home;63205.0;;False;True
3698;3698;0;-1;0;home;;56105.0;True;False
3698;3698;1;0;1;home;59705.0;65105.0;False;False
3698;3698;2;1;-1;home;65705.0;;False;True
3716;3716;0;-1;0;home;;31619.0;True;False
3716;3716;1;0;1;education;31739.0;59399.0;False;False
3716;3716;2;1;-1;home;59579.0;;False;True
3776;3776;0;-1;0;home;;32322.0;True;False
3776;3776;1;0;1;education;32622.0;60222.0;False;False
3776;3776;2;1;2;home;60522.0;70122.0;False;False
3776;3776;3;2;3;leisure;71022.0;74622.0;False;False
3776;3776;4;3;-1;home;75522.0;;False;True
3786;3786;0;-1;0;home;;26613.0;True;False
3786;3786;1;0;1;education;27213.0;41913.0;False;False
3786;3786;2;1;2;home;42513.0;46113.0;False;False
3786;3786;3;2;3;education;46713.0;54513.0;False;False
3786;3786;4;3;-1;home;55113.0;;False;True
3799;3799;0;-1;0;home;;37389.0;True;False
3799;3799;1;0;1;leisure;39489.0;39789.0;False;False
3799;3799;2;1;2;home;40689.0;43089.0;False;False
3799;3799;3;2;3;other;43389.0;43689.0;False;False
3799;3799;4;3;4;home;44289.0;48789.0;False;False
3799;3799;5;4;5;leisure;49389.0;58389.0;False;False
3799;3799;6;5;6;other;59589.0;60489.0;False;False
3799;3799;7;6;-1;home;61389.0;;False;True
3830;3830;0;-1;0;home;;27383.0;True;False
3830;3830;1;0;1;education;29483.0;44783.0;False;False
3830;3830;2;1;-1;home;46583.0;;False;True
3836;3836;0;-1;0;home;;31108.0;True;False
3836;3836;1;0;1;education;31408.0;31708.0;False;False
3836;3836;2;1;2;home;32008.0;60508.0;False;False
3836;3836;3;2;3;leisure;62428.0;66508.0;False;False
3836;3836;4;3;-1;home;68608.0;;False;True
3845;3845;0;-1;0;home;;31204.0;True;False
3845;3845;1;0;1;education;31504.0;31804.0;False;False
3845;3845;2;1;-1;home;32104.0;;False;True
3846;3846;0;-1;0;home;;25280.0;True;False
3846;3846;1;0;1;education;27140.0;59420.0;False;False
3846;3846;2;1;-1;home;61220.0;;False;True
3908;3908;0;-1;0;home;;54390.0;True;False
3908;3908;1;0;1;shop;54690.0;55590.0;False;False
3908;3908;2;1;2;leisure;60690.0;60750.0;False;False
3908;3908;3;2;-1;home;61590.0;;False;True
3911;3911;0;-1;0;home;;30394.0;True;False
3911;3911;1;0;1;education;30994.0;59794.0;False;False
3911;3911;2;1;-1;home;60394.0;;False;True
3927;3927;0;-1;0;leisure;;28917.0;True;False
3927;3927;1;0;1;education;31017.0;58617.0;False;False
3927;3927;2;1;-1;home;62217.0;;False;True
3935;3935;0;-1;0;home;;47742.0;True;False
3935;3935;1;0;1;other;48642.0;51342.0;False;False
3935;3935;2;1;-1;home;52542.0;;False;True
3939;3939;0;-1;0;home;;30892.0;True;False
3939;3939;1;0;1;education;31192.0;60892.0;False;False
3939;3939;2;1;-1;home;61192.0;;False;True
3980;3980;0;-1;0;home;;29971.0;True;False
3980;3980;1;0;1;education;30571.0;32971.0;False;False
3980;3980;2;1;2;leisure;35371.0;58171.0;False;False
3980;3980;3;2;3;education;59971.0;60271.0;False;False
3980;3980;4;3;-1;home;61471.0;;False;True
4002;4002;0;-1;0;home;;29046.0;True;False
4002;4002;1;0;1;education;30846.0;57846.0;False;False
4002;4002;2;1;-1;home;59646.0;;False;True
4035;4035;0;-1;0;home;;30726.0;True;False
4035;4035;1;0;1;education;31026.0;42726.0;False;False
4035;4035;2;1;-1;home;43026.0;;False;True
4051;4051;0;-1;0;home;;40314.0;True;False
4051;4051;1;0;1;other;41514.0;43914.0;False;False
4051;4051;2;1;2;leisure;43974.0;55614.0;False;False
4051;4051;3;2;-1;home;56514.0;;False;True
4091;4091;0;-1;0;home;;34928.0;True;False
4091;4091;1;0;1;other;36428.0;38828.0;False;False
4091;4091;2;1;2;shop;39428.0;43028.0;False;False
4091;4091;3;2;3;home;43628.0;55628.0;False;False
4091;4091;4;3;4;other;56528.0;57428.0;False;False
4091;4091;5;4;-1;home;58328.0;;False;True
4137;4137;0;-1;0;home;;36504.0;True;False
4137;4137;1;0;1;leisure;37404.0;43704.0;False;False
4137;4137;2;1;2;other;44304.0;44364.0;False;False
4137;4137;3;2;3;home;44604.0;55404.0;False;False
4137;4137;4;3;4;leisure;56004.0;59004.0;False;False
4137;4137;5;4;5;other;60204.0;60804.0;False;False
4137;4137;6;5;6;other;61404.0;62004.0;False;False
4137;4137;7;6;-1;home;62604.0;;False;True
4155;4155;0;-1;0;home;;32077.0;True;False
4155;4155;1;0;1;education;32197.0;59377.0;False;False
4155;4155;2;1;-1;home;59677.0;;False;True
4159;4159;0;-1;0;home;;28747.0;True;False
4159;4159;1;0;1;education;29347.0;42847.0;False;False
4159;4159;2;1;2;home;43747.0;48547.0;False;False
4159;4159;3;2;3;education;49147.0;60847.0;False;False
4159;4159;4;3;-1;home;61747.0;;False;True
4225;4225;0;-1;0;home;;59562.0;True;False
4225;4225;1;0;1;leisure;59742.0;63762.0;False;False
4225;4225;2;1;2;home;64122.0;72462.0;False;False
4225;4225;3;2;3;other;72762.0;73122.0;False;False
4225;4225;4;3;-1;home;73722.0;;False;True
4257;4257;0;-1;0;home;;32225.0;True;False
4257;4257;1;0;1;shop;32525.0;49025.0;False;False
4257;4257;2;1;2;other;49325.0;49625.0;False;False
4257;4257;3;2;3;other;49925.0;50525.0;False;False
4257;4257;4;3;-1;home;50825.0;;False;True
4265;4265;0;-1;0;home;;66206.0;True;False
4265;4265;1;0;1;leisure;66806.0;68006.0;False;False
4265;4265;2;1;2;leisure;68306.0;74306.0;False;False
4265;4265;3;2;-1;home;74906.0;;False;True
4299;4299;0;-1;0;home;;30804.0;True;False
4299;4299;1;0;1;education;32304.0;61104.0;False;False
4299;4299;2;1;2;home;61704.0;62904.0;False;False
4299;4299;3;2;3;other;63204.0;65604.0;False;False
4299;4299;4;3;-1;home;66504.0;;False;True
4302;4302;0;-1;0;home;;31836.0;True;False
4302;4302;1;0;1;shop;32736.0;32796.0;False;False
4302;4302;2;1;2;home;34236.0;54336.0;False;False
4302;4302;3;2;3;leisure;54936.0;63336.0;False;False
4302;4302;4;3;-1;home;63936.0;;False;True
4316;4316;0;-1;0;home;;46318.0;True;False
4316;4316;1;0;1;other;47218.0;49918.0;False;False
4316;4316;2;1;-1;home;51118.0;;False;True
4321;4321;0;-1;0;home;;29063.0;True;False
4321;4321;1;0;1;education;29363.0;40763.0;False;False
4321;4321;2;1;2;home;41063.0;47063.0;False;False
4321;4321;3;2;3;education;47363.0;58763.0;False;False
4321;4321;4;3;-1;home;59063.0;;False;True
4346;4346;0;-1;0;home;;53537.0;True;False
4346;4346;1;0;1;leisure;58037.0;61637.0;False;False
4346;4346;2;1;-1;home;66137.0;;False;True
4356;4356;0;-1;0;home;;45776.0;True;False
4356;4356;1;0;1;leisure;46976.0;61376.0;False;False
4356;4356;2;1;-1;home;62576.0;;False;True
4380;4380;0;-1;0;home;;55446.0;True;False
4380;4380;1;0;1;other;56346.0;60846.0;False;False
4380;4380;2;1;-1;home;61746.0;;False;True
4382;4382;0;-1;0;home;;27416.0;True;False
4382;4382;1;0;1;education;28016.0;43616.0;False;False
4382;4382;2;1;2;home;44516.0;47216.0;False;False
4382;4382;3;2;3;education;48116.0;60116.0;False;False
4382;4382;4;3;-1;home;61016.0;;False;True
4486;4486;0;-1;0;home;;58386.0;True;False
4486;4486;1;0;1;leisure;58686.0;64986.0;False;False
4486;4486;2;1;2;leisure;65586.0;69486.0;False;False
4486;4486;3;2;-1;home;69786.0;;False;True
4488;4488;0;-1;0;home;;28018.0;True;False
4488;4488;1;0;1;education;29818.0;63118.0;False;False
4488;4488;2;1;-1;home;64018.0;;False;True
4512;4512;0;-1;0;home;;32225.0;True;False
4512;4512;1;0;1;leisure;32825.0;61925.0;False;False
4512;4512;2;1;2;home;62525.0;64625.0;False;False
4512;4512;3;2;3;leisure;65225.0;66125.0;False;False
4512;4512;4;3;-1;home;67145.0;;False;True
4519;4519;0;-1;0;home;;63442.0;True;False
4519;4519;1;0;1;leisure;63742.0;69742.0;False;False
4519;4519;2;1;-1;home;70642.0;;False;True
4545;4545;0;-1;0;home;;26977.0;True;False
4545;4545;1;0;1;education;31177.0;59977.0;False;False
4545;4545;2;1;-1;leisure;61177.0;;False;True
4563;4563;0;-1;0;home;;23426.0;True;False
4563;4563;1;0;-1;leisure;48026.0;;False;True
4577;4577;0;-1;0;home;;38264.0;True;False
4577;4577;1;0;1;leisure;38444.0;41864.0;False;False
4577;4577;2;1;2;leisure;42044.0;44564.0;False;False
4577;4577;3;2;3;home;44864.0;46964.0;False;False
4577;4577;4;3;4;leisure;47864.0;52664.0;False;False
4577;4577;5;4;-1;home;52964.0;;False;True
4597;4597;0;-1;0;home;;26198.0;True;False
4597;4597;1;0;1;home;26798.0;31898.0;False;False
4597;4597;2;1;2;education;32798.0;43898.0;False;False
4597;4597;3;2;3;leisure;44498.0;46898.0;False;False
4597;4597;4;3;4;education;47198.0;53498.0;False;False
4597;4597;5;4;5;leisure;55298.0;59498.0;False;False
4597;4597;6;5;6;education;60698.0;65198.0;False;False
4597;4597;7;6;-1;home;65798.0;;False;True
4613;4613;0;-1;0;home;;29512.0;True;False
4613;4613;1;0;1;education;29812.0;58612.0;False;False
4613;4613;2;1;2;home;59512.0;63112.0;False;False
4613;4613;3;2;3;shop;63412.0;66712.0;False;False
4613;4613;4;3;-1;home;67012.0;;False;True
4625;4625;0;-1;0;home;;29208.0;True;False
4625;4625;1;0;1;education;29508.0;58908.0;False;False
4625;4625;2;1;-1;home;59508.0;;False;True
4635;4635;0;-1;0;home;;31431.0;True;False
4635;4635;1;0;1;other;33231.0;35031.0;False;False
4635;4635;2;1;-1;home;36831.0;;False;True
4657;4657;0;-1;0;home;;25112.0;True;False
4657;4657;1;0;1;education;27512.0;60512.0;False;False
4657;4657;2;1;-1;home;62912.0;;False;True
4659;4659;0;-1;0;home;;26140.0;True;False
4659;4659;1;0;1;education;27040.0;42640.0;False;False
4659;4659;2;1;2;home;43240.0;46240.0;False;False
4659;4659;3;2;3;education;46840.0;60640.0;False;False
4659;4659;4;3;-1;home;61240.0;;False;True
4663;4663;0;-1;0;home;;32907.0;True;False
4663;4663;1;0;1;leisure;33207.0;61707.0;False;False
4663;4663;2;1;2;other;62907.0;67107.0;False;False
4663;4663;3;2;-1;home;67707.0;;False;True
4711;4711;0;-1;0;home;;26554.0;True;False
4711;4711;1;0;1;education;27454.0;40054.0;False;False
4711;4711;2;1;2;home;40354.0;45754.0;False;False
4711;4711;3;2;3;education;46654.0;56254.0;False;False
4711;4711;4;3;4;other;57154.0;58954.0;False;False
4711;4711;5;4;-1;home;59854.0;;False;True
4713;4713;0;-1;0;home;;30317.0;True;False
4713;4713;1;0;1;education;30617.0;60617.0;False;False
4713;4713;2;1;2;shop;63617.0;68117.0;False;False
4713;4713;3;2;-1;home;69617.0;;False;True
4739;4739;0;-1;0;home;;27554.0;True;False
4739;4739;1;0;1;education;28454.0;44054.0;False;False
4739;4739;2;1;2;home;44654.0;47654.0;False;False
4739;4739;3;2;3;education;48254.0;62054.0;False;False
4739;4739;4;3;-1;home;62654.0;;False;True
4750;4750;0;-1;0;home;;29257.0;True;False
4750;4750;1;0;1;education;30157.0;40957.0;False;False
4750;4750;2;1;2;home;41857.0;47257.0;False;False
4750;4750;3;2;3;education;47857.0;58957.0;False;False
4750;4750;4;3;4;home;59857.0;63457.0;False;False
4750;4750;5;4;5;shop;63757.0;65857.0;False;False
4750;4750;6;5;-1;home;66157.0;;False;True
4798;4798;0;-1;0;home;;60731.0;True;False
4798;4798;1;0;1;leisure;60851.0;61031.0;False;False
4798;4798;2;1;-1;home;61151.0;;False;True
4836;4836;0;-1;0;home;;48976.0;True;False
4836;4836;1;0;1;education;49936.0;61876.0;False;False
4836;4836;2;1;-1;home;63676.0;;False;True
4852;4852;0;-1;0;home;;29651.0;True;False
4852;4852;1;0;1;education;30071.0;57671.0;False;False
4852;4852;2;1;-1;home;58571.0;;False;True
4904;4904;0;-1;0;home;;31989.0;True;False
4904;4904;1;0;1;education;32289.0;44589.0;False;False
4904;4904;2;1;2;home;44769.0;49389.0;False;False
4904;4904;3;2;3;education;49749.0;61449.0;False;False
4904;4904;4;3;-1;home;61809.0;;False;True
4918;4918;0;-1;0;home;;28604.0;True;False
4918;4918;1;0;1;education;29204.0;66404.0;False;False
4918;4918;2;1;-1;home;67304.0;;False;True
4949;4949;0;-1;0;home;;55725.0;True;False
4949;4949;1;0;1;leisure;56025.0;57525.0;False;False
4949;4949;2;1;2;home;57825.0;66525.0;False;False
4949;4949;3;2;3;leisure;67125.0;84525.0;False;False
4949;4949;4;3;-1;home;84825.0;;False;True
4964;4964;0;-1;0;leisure;;53572.0;True;False
4964;4964;1;0;1;leisure;53872.0;64372.0;False;False
4964;4964;2;1;-1;home;64672.0;;False;True
4972;4972;0;-1;0;home;;25660.0;True;False
4972;4972;1;0;1;leisure;27460.0;63460.0;False;False
4972;4972;2;1;-1;home;65260.0;;False;True
4987;4987;0;-1;0;home;;53750.0;True;False
4987;4987;1;0;1;leisure;54650.0;63950.0;False;False
4987;4987;2;1;2;leisure;64550.0;68150.0;False;False
4987;4987;3;2;-1;home;69050.0;;False;True
4998;4998;0;-1;0;home;;29609.0;True;False
4998;4998;1;0;1;education;30509.0;54809.0;False;False
4998;4998;2;1;-1;home;55709.0;;False;True
5013;5013;0;-1;0;home;;30480.0;True;False
5013;5013;1;0;1;education;31380.0;66480.0;False;False
5013;5013;2;1;-1;home;67380.0;;False;True
5042;5042;0;-1;0;home;;28348.0;True;False
5042;5042;1;0;1;education;28648.0;57748.0;False;False
5042;5042;2;1;-1;home;58048.0;;False;True
5045;5045;0;-1;0;home;;32182.0;True;False
5045;5045;1;0;1;education;32242.0;43882.0;False;False
5045;5045;2;1;2;home;43942.0;58282.0;False;False
5045;5045;3;2;3;leisure;59662.0;59662.0;False;False
5045;5045;4;3;-1;home;60982.0;;False;True
5155;5155;0;-1;0;home;;28915.0;True;False
5155;5155;1;0;1;education;29215.0;40615.0;False;False
5155;5155;2;1;2;home;40915.0;46915.0;False;False
5155;5155;3;2;3;education;47215.0;58615.0;False;False
5155;5155;4;3;4;home;58915.0;58975.0;False;False
5155;5155;5;4;5;leisure;59035.0;61315.0;False;False
5155;5155;6;5;-1;home;61375.0;;False;True
5188;5188;0;-1;0;home;;29106.0;True;False
5188;5188;1;0;1;education;29706.0;41706.0;False;False
5188;5188;2;1;2;home;42306.0;47106.0;False;False
5188;5188;3;2;3;education;47706.0;57906.0;False;False
5188;5188;4;3;-1;home;58506.0;;False;True
5253;5253;0;-1;0;home;;26701.0;True;False
5253;5253;1;0;1;education;30001.0;63301.0;False;False
5253;5253;2;1;-1;home;63601.0;;False;True
5257;5257;0;-1;0;home;;29739.0;True;False
5257;5257;1;0;1;education;30639.0;62139.0;False;False
5257;5257;2;1;-1;home;63039.0;;False;True
5289;5289;0;-1;0;home;;59433.0;True;False
5289;5289;1;0;1;leisure;59613.0;63633.0;False;False
5289;5289;2;1;2;home;63993.0;72333.0;False;False
5289;5289;3;2;3;other;72633.0;72993.0;False;False
5289;5289;4;3;-1;home;73593.0;;False;True
